id,full_name,new_eth,eth,FN_eth,Transaction_Count,Tendency,Weighted_Tendency,Archive,Transaction_Size
1459,bunene-ibni / Nabu-ittannu,Babylonian,b,b,1,Positive,1,Murašȗ,1
1460,Bunene-ibni / Šamaš-iqīša,Babylonian,b,b,1,Positive,1,Yahudu,1
1461,Dannâ / Šalti-il,Babylonian,b,n,3,Positive,1,Yahudu,<6
1462,Dannia / Imbia,Babylonian,b,b,1,Positive,1,Yahudu,1
1463,Dannu-aḫḫēšu-ibni / bel-iddin,Babylonian,b,b,1,Positive,1,Murašȗ,1
1464,Dummuqu / Aplâ,Babylonian,b,b,1,Positive,1,Yahudu,1
1465,Dūrūa / Nabû-šar-bulliṭ,Babylonian,b,b,1,Positive,1,Yahudu,1
1466,Ea-ibni / Ana-bītišu,Babylonian,b,b,1,Positive,1,Yahudu,1
1467,Enlil-aḫ-ittannu / Bēlšunu,Babylonian,b,b,1,Positive,1,Murašȗ,1
1468,Enlil-aḫḫe-iddin / arad-Marduk,Babylonian,b,b,1,Positive,1,Murašȗ,1
1469,Enlil-aḫḫe-iddin / bel-šunu,Babylonian,b,b,2,Positive,1,Murašȗ,<6
1470,Enlil-aḫḫe-iddin / iqba,Babylonian,b,b,1,Positive,1,Murašȗ,1
1471,Enlil-aḫḫe-iddin / nana-iddin,Babylonian,b,x,1,Positive,1,Murašȗ,1
1472,Enlil-aḫḫe-iddin / Ninurta-eṭir,Babylonian,b,b,1,Positive,1,Murašȗ,1
1473,Enlil-aḫḫe-iddin / Ninurta-ibni,Babylonian,b,b,1,Positive,1,Murašȗ,1
1474,Enlil-aḫu-iddin / arad-Ninurta,Babylonian,b,b,1,Positive,1,Murašȗ,1
1475,Enlil-aḫu-iddin / bel-šunu,Babylonian,b,b,1,Positive,1,Murašȗ,1
1476,Enlil-aḫu-iddin / Enlil-balaṭsu-iqbi,Babylonian,b,b,1,Positive,1,Murašȗ,1
1477,Enlil-aḫu-iddin / Šamaš-bulliṭ,Babylonian,b,b,1,Positive,1,Murašȗ,1
1478,Enlil-aḫu-iddinu / Enlil-aḫu-ittannu,Babylonian,b,b,1,Positive,1,Murašȗ,1
1479,Enlil-dana / aḫu-abu-u,Babylonian,b,x,1,Positive,1,Murašȗ,1
1480,Enlil-dannu / bel-uballiṭ,Babylonian,b,b,1,Positive,1,Murašȗ,1
1481,Enlil-danu / labaši,Babylonian,b,b,1,Positive,1,Murašȗ,1
1482,Enlil-ḫatin / Enlil-šumu-iddin,Babylonian,b,b,1,Positive,1,Murašȗ,1
1483,Enlil-ibni / laqip,Babylonian,b,b,1,Positive,1,Murašȗ,1
1484,Enlil-ibni / xx,Babylonian,b,x,1,Positive,1,Murašȗ,1
1485,Enlil-iddin / iddin-bel,Babylonian,b,b,1,Positive,1,Murašȗ,1
1486,Enlil-iddin / iddin-Enlil,Babylonian,b,b,1,Positive,1,Murašȗ,1
1487,Enlil-iddin / Linūḫ-libbi-ilī,Babylonian,b,b,1,Positive,1,Murašȗ,1
1488,Enlil-iddin / Nabu-kuṣuršu,Babylonian,b,b,1,Positive,1,Murašȗ,1
1489,Enlil-iddin / remut,Babylonian,b,b,1,Positive,1,Murašȗ,1
1490,Enlil-iddin / remutbasišuanaki,Babylonian,b,b,1,Positive,1,Murašȗ,1
1491,Enlil-iddin / xx,Babylonian,b,x,1,Positive,1,Murašȗ,1
1492,Enlil-ikribu-muḫur / aršam,Babylonian,b,n,1,Positive,1,Murašȗ,1
1493,Enlil-ikribu-muḫur / remut-Ninurta,Babylonian,b,b,1,Positive,1,Murašȗ,1
1494,Enlil-ipuš / bannu-iddin,Babylonian,b,x,1,Positive,1,Murašȗ,1
1495,Enlil-ipuš / iqiš-ša,Babylonian,b,b,1,Positive,1,Murašȗ,1
1496,Enlil-iqiš-ša / bulṭa,Babylonian,b,b,1,Positive,1,Murašȗ,1
1497,Enlil-iqiš-ša / ubar,Babylonian,b,b,3,Positive,1,Murašȗ,<6
1498,Enlil-iqīša / Libluṭ,Babylonian,b,b,1,Positive,1,Yahudu,1
1499,Enlil-ittannu / aḫḫe-utir,Babylonian,b,b,1,Positive,1,Murašȗ,1
1500,Enlil-ittannu / Ninurta-eṭir,Babylonian,b,b,1,Positive,1,Murašȗ,1
1501,Enlil-ittannu / xxx,Babylonian,b,x,1,Positive,1,Murašȗ,1
1502,Enlil-kaṣir / silim-ili,Babylonian,b,b,1,Positive,1,Murašȗ,1
1503,Enlil-mukin-aplu / Ninurta-gamil,Babylonian,b,b,3,Positive,1,Murašȗ,<6
1504,Enlil-mukin-aplu / Ninurta-naṣir,Babylonian,b,b,2,Positive,1,Murašȗ,<6
1505,Enlil-mukin-x / m.x.MU,Babylonian,b,x,1,Positive,1,Murašȗ,1
1506,Enlil-nadin-aḫu / Ninurta-šumu-iddin,Babylonian,b,b,1,Positive,1,Murašȗ,1
1507,Enlil-nadin-šumi / Aqara,Babylonian,b,b,1,Positive,1,Murašȗ,1
1508,Enlil-rašil / bibanu,Babylonian,b,x,1,Positive,1,Murašȗ,1
1509,Enlil-šar-uṣur / Itti-Šamaš-balāṭu,Babylonian,b,b,1,Positive,1,Yahudu,1
1510,Enlil-ṣulešime / labaši,Babylonian,b,b,1,Positive,1,Murašȗ,1
1511,Enlil-ṣululu / aḫḫe-iddin,Babylonian,b,x,1,Positive,1,Murašȗ,1
1512,Enlil-šum-ibni / arad-Gula,Babylonian,b,b,1,Positive,1,Murašȗ,1
1513,Enlil-šum-x / arad-Gula,Babylonian,b,b,1,Positive,1,Murašȗ,1
1514,Enlil-šum-x / xxx,Babylonian,b,x,1,Positive,1,Murašȗ,1
1515,Enlil-uballiṭ / aḫu-eriš,Babylonian,b,n,1,Positive,1,Murašȗ,1
1516,Enlil-uballiṭ / arad-Bau,Babylonian,b,b,1,Positive,1,Murašȗ,1
1517,Enlil-uballiṭ / kinunaa,Babylonian,b,n,1,Positive,1,Murašȗ,1
1518,Enlil-uballiṭ / Šum-ukīn,Babylonian,b,b,1,Positive,1,Yahudu,1
1519,Enlil-uballiṭ / x-x-x-DINGiR,Babylonian,b,x,1,Positive,1,Murašȗ,1
1520,Enlil-x-abu / xxx,Babylonian,b,x,1,Positive,1,Murašȗ,1
1521,Enlil-x-x / šumu-iddin,Babylonian,b,b,1,Positive,1,Murašȗ,1
1522,Enlil-x-x / tattannu,Babylonian,b,b,1,Positive,1,Murašȗ,1
1523,erib-Enlil / arad-Ninurta,Babylonian,b,b,2,Positive,1,Murašȗ,<6
1524,erib-Enlil / iqiš-ša,Babylonian,b,b,3,Positive,1,Murašȗ,<6
1525,Erība-Enlil / Ninurta-ibni,Babylonian,b,b,1,Positive,1,Yahudu,1
1526,Erība-Marduk / Bēl-īpuš//Bēl-eṭēri,Babylonian,b,b,1,Positive,1,Yahudu,1
1527,eršu-bel / bel-šunu,Babylonian,b,b,1,Positive,1,Murašȗ,1
1528,Esaggil / nidintu-bel,Babylonian,b,b,1,Positive,1,Murašȗ,1
1529,eṭiršu-Enlil / na'id-x,Babylonian,b,x,1,Positive,1,Murašȗ,1
1530,fKuzabu daughter of Ina-ṣilli-Nanâ,Babylonian,b,b,1,Positive,1,Yahudu,1
1531,fNanâ-šarratī daughter of Nabû-zāqip,Babylonian,b,b,1,Positive,1,Yahudu,1
1532,fŠar(ra)bâ daughter of Zabbû,Babylonian,b,x,1,Positive,1,Yahudu,1
1533,fŠarru-bunūºa / Ša-Nabû-šū,Babylonian,b,b,2,Positive,1,Yahudu,<6
1534,fUrk(a)ītu-šarrat daughter of Bīt-il-šūru,Babylonian,b,n,1,Positive,1,Yahudu,1
1535,Gimillu / Marduk-ukīn,Babylonian,b,b,1,Positive,1,Yahudu,1
1536,gula-šum-lišir / Enlil-mutakkillu,Babylonian,b,b,1,Positive,1,Murašȗ,1
1537,Gūzānu / Nabû-aḫ-rēmanni,Babylonian,b,b,1,Positive,1,Yahudu,1
1538,Ḫabaṣā / Nidintu-Bēl,Babylonian,b,b,1,Positive,1,Murašȗ,1
1539,Ḫabaṣīru / Nabû-kuṣuranni,Babylonian,b,b,1,Positive,1,Yahudu,1
1540,ḫatin / Ninurta-iddin,Babylonian,b,b,2,Positive,1,Murašȗ,<6
1541,ḫatin / taqbi-lišir,Babylonian,b,b,1,Positive,1,Murašȗ,1
1542,ibia / kidin,Babylonian,b,b,1,Positive,1,Murašȗ,1
1543,Ibni-ilu / Kīnâ,Babylonian,b,x,1,Positive,1,Yahudu,1
1544,idassu / šumu-iddin,Babylonian,b,b,1,Positive,1,Murašȗ,1
1545,Iddin-Enlil / À7-...,Babylonian,b,x,1,Positive,1,Murašȗ,1
1546,iddin-Enlil / aḫu-iddin,Babylonian,b,x,1,Positive,1,Murašȗ,1
1547,iddin-Enlil / Enlil-x-x,Babylonian,b,b,1,Positive,1,Murašȗ,1
1548,iddin-Enlil / idisu,Babylonian,b,b,1,Positive,1,Murašȗ,1
1549,iddin-Enlil / Ninurta-aḫḫe-iqiš-šá,Babylonian,b,b,1,Positive,1,Murašȗ,1
1550,iddin-Enlil / Ninurta-uballiṭ,Babylonian,b,b,1,Positive,1,Murašȗ,1
1551,Iddin-Enlil / Šum-iddin,Babylonian,b,b,1,Positive,1,Murašȗ,1
1552,iddin-Enlil / x-uballiṭ,Babylonian,b,b,1,Positive,1,Murašȗ,1
1553,iddin-Enlil / xxx,Babylonian,b,x,1,Positive,1,Murašȗ,1
1554,iddin-Marduk / aššur-kalbu-ibni,Babylonian,b,b,1,Positive,1,Murašȗ,1
1555,iddin-Marduk / Nabu-zeru-ibni,Babylonian,b,b,1,Positive,1,Murašȗ,1
1556,iddin-Nabu / amurru-iddin,Babylonian,b,b,1,Positive,1,Murašȗ,1
1557,Iddin-Nabú / Bēl-aḫ-iddin,Babylonian,b,b,1,Positive,1,Murašȗ,1
1558,Iddinâ / Aia-abī,Babylonian,b,x,1,Positive,1,Yahudu,1
1559,Iddinâ / Ṣillâ,Babylonian,b,b,1,Positive,1,Yahudu,1
1560,ikṣuršu-Enlil / na'id-Enlil,Babylonian,b,b,1,Positive,1,Murašȗ,1
1561,il-abu-uṣur / Kalkal-iddin,Babylonian,b,b,1,Positive,1,Murašȗ,1
1562,il-dannu-eršu / apla,Babylonian,b,b,2,Positive,1,Murašȗ,<6
1563,Imbi-Sîn / Sín-râmu,Babylonian,b,n,1,Positive,1,Murašȗ,1
1564,ina-Esaggil-rašú / kina,Babylonian,b,b,1,Positive,1,Murašȗ,1
1565,Ina-pān-ilī / Adad-šarrūssu-ukīn,Babylonian,b,b,1,Positive,1,Yahudu,1
1566,ina-ṣill-Ešumeša / libluṭ,Babylonian,b,b,1,Positive,1,Murašȗ,1
1567,iqiš / kaṣir,Babylonian,b,b,1,Positive,1,Murašȗ,1
1568,iqiš-ša / karšakka',Babylonian,b,x,1,Positive,1,Murašȗ,1
1569,Iqīšâ / Balāṭu,Babylonian,b,b,1,Positive,1,Yahudu,1
1570,Iqīšâ / Barīk-il,Babylonian,b,n,1,Positive,1,Yahudu,1
1571,Iqīša / Bēl-aḫ-iddin,Babylonian,b,b,1,Positive,1,Yahudu,1
1572,Iqīšâ / Iddia,Babylonian,b,n,1,Positive,1,Yahudu,1
1573,Iqīšâ / Iššar-lū-dāri,Babylonian,b,b,1,Positive,1,Yahudu,1
1574,Iqīša-Marduk / Šāpik-zēri//Rīmūt-Ea,Babylonian,b,b,1,Positive,1,Yahudu,1
1575,Iššar-iddin / Erēbšu,Babylonian,b,b,4,Positive,1,Yahudu,<6
1576,itti-bel-balaṭu / Ninurta-šumu-iddin,Babylonian,b,b,1,Positive,1,Murašȗ,1
1577,itti-bel-dunu / artaḫšar,Babylonian,b,n,1,Positive,1,Murašȗ,1
1578,itti-Enlil-balaṭu / Ninurta-šumu-iddin,Babylonian,b,b,1,Positive,1,Murašȗ,1
1579,itti-Nabu-balaṭu / ḫašdaa,Babylonian,b,x,1,Positive,1,Murašȗ,1
1580,Itti-Nábú-balaṭu / Iddin-Enlil,Babylonian,b,b,1,Positive,1,Murašȗ,1
1581,itti-Šamaš-balaṭu / bel-rašil,Babylonian,b,b,1,Positive,1,Murašȗ,1
1582,itti-Šamaš-balaṭu / ḫašda,Babylonian,b,x,4,Positive,1,Murašȗ,<6
1583,itti-Šamaš-balaṭu / laqip,Babylonian,b,b,1,Positive,1,Murašȗ,1
1584,Kabtia / Adad-saraḫ,Babylonian,b,b,1,Positive,1,Yahudu,1
1585,Kāṣir / Bēl-nāṣir,Babylonian,b,b,1,Positive,1,Murašȗ,1
1586,Kāṣir / Lūṣi-ana-nūri,Babylonian,b,b,1,Positive,1,Yahudu,1
1587,kidin / bania,Babylonian,b,x,1,Positive,1,Murašȗ,1
1588,Kidin / Enlil-iqīša,Babylonian,b,b,1,Positive,1,Murašȗ,1
1589,kidin-bel / iddin-bel,Babylonian,b,b,1,Positive,1,Murašȗ,1
1590,kidin-Sin / laqip,Babylonian,b,b,3,Positive,1,Murašȗ,<6
1591,Kidinnu / Aplâ,Babylonian,b,b,1,Positive,1,Yahudu,1
1592,kina / isinnaa,Babylonian,b,b,1,Positive,1,Murašȗ,1
1593,kiribti / arad-Enlil,Babylonian,b,b,1,Positive,1,Murašȗ,1
1594,kiribti-bel / bel-eṭir,Babylonian,b,b,2,Positive,1,Murašȗ,<6
1595,kutalla-Nabu / itti-Enlil-balaṭu,Babylonian,b,b,1,Positive,1,Murašȗ,1
1596,labaši / aḫu-iddin,Babylonian,b,x,1,Positive,1,Murašȗ,1
1597,labaši / bel-barakku,Babylonian,b,n,1,Positive,1,Murašȗ,1
1598,labaši / gundaaniʾ,Babylonian,b,n,1,Positive,1,Murašȗ,1
1599,Lābāši / Ibnâ,Babylonian,b,x,1,Positive,1,Murašȗ,1
1600,Lâbâši / Nabû-ēṭir,Babylonian,b,b,1,Positive,1,Yahudu,1
1601,Lâbâši / Nabû-šum-ukīn//Arad-Nergal,Babylonian,b,b,1,Positive,1,Yahudu,1
1602,labaši / Šamaš-iddin,Babylonian,b,b,1,Positive,1,Murašȗ,1
1603,labaši / umaḫpare,Babylonian,b,n,1,Positive,1,Murašȗ,1
1604,libluṭ / Enlil-šumu-iddin,Babylonian,b,b,1,Positive,1,Murašȗ,1
1605,libluṭ / iddin-Nabu,Babylonian,b,b,2,Positive,1,Murašȗ,<6
1606,Libluṭ / Lāqīp,Babylonian,b,b,1,Positive,1,Murašȗ,1
1607,libluṭ / Ninurta-erib,Babylonian,b,b,2,Positive,1,Murašȗ,<6
1608,libluṭ / širka',Babylonian,b,b,1,Positive,1,Murašȗ,1
1609,libluṭ / tattannu,Babylonian,b,b,2,Positive,1,Murašȗ,<6
1610,linaduš / bikkua,Babylonian,b,b,1,Positive,1,Murašȗ,1
1611,Linūḫ-il / Sinnašu,Babylonian,b,x,1,Positive,1,Yahudu,1
1612,Līširu / Nabû-balāssu-iqbi//Sîn-šadûnu,Babylonian,b,b,1,Positive,1,Yahudu,1
1613,ludakku / bel-aḫu-iddin,Babylonian,b,b,2,Positive,1,Murašȗ,<6
1614,luidia / luidia,Babylonian,b,b,1,Positive,1,Murašȗ,1
1615,makkur-x-x / šulum-Babili,Babylonian,b,b,1,Positive,1,Murašȗ,1
1616,Mannu-kī-Nanâ / Bēlet-ēreš,Babylonian,b,b,1,Positive,1,Yahudu,1
1617,Mannu-kLNanâ / Iqīša,Babylonian,b,b,1,Positive,1,Murašȗ,1
1618,mannuiqapu / aḫu-iamanuš,Babylonian,b,n,3,Positive,1,Murašȗ,<6
1619,mannukinana / nargia,Babylonian,b,n,1,Positive,1,Murašȗ,1
1620,Mār-šarri-lū-dāri / Nabû-ḫeqir,Babylonian,b,n,1,Positive,1,Yahudu,1
1621,Marduk-eṭir / bel-ittannu,Babylonian,b,b,2,Positive,1,Murašȗ,<6
1622,Marduk-iqiš-šanni / padaesi',Babylonian,b,n,1,Positive,1,Murašȗ,1
1623,Marduk-na'id / iddina,Babylonian,b,b,1,Positive,1,Murašȗ,1
1624,Marduk-nadin-aḫu / nadin,Babylonian,b,b,1,Positive,1,Murašȗ,1
1625,Marduk-šum-līšir / Nabû-mukīn-zēri,Babylonian,b,b,1,Positive,1,Yahudu,1
1626,Marduk-šum-uṣur / Ṭābia//Dābibī,Babylonian,b,x,1,Positive,1,Yahudu,1
1627,Marduk-šumu-iddin / bel-ibni,Babylonian,b,b,1,Positive,1,Murašȗ,1
1628,Marduk-ušallim / Abī-ilāia,Babylonian,b,b,1,Positive,1,Yahudu,1
1629,Marduk-zeru-ibni / bel-šunu,Babylonian,b,b,1,Positive,1,Murašȗ,1
1630,marduka / araḫu,Babylonian,b,x,1,Positive,1,Murašȗ,1
1631,marduka / bel-iddin,Babylonian,b,b,1,Positive,1,Murašȗ,1
1632,marduka / Enlil-šumu-iddin,Babylonian,b,b,1,Positive,1,Murašȗ,1
1633,marduka / ribat,Babylonian,b,b,1,Positive,1,Murašȗ,1
1634,mukin-aplu / appaa,Babylonian,b,b,1,Positive,1,Murašȗ,1
1635,Mukīn-zēri / Balāṭu//Bāºiru,Babylonian,b,b,1,Positive,1,Yahudu,1
1636,Mukkêa / Aḫu-ēdu,Babylonian,b,b,1,Positive,1,Yahudu,1
1637,muranu / nanaax,Babylonian,b,x,1,Positive,1,Murašȗ,1
1638,Mušallim / Tabnêa,Babylonian,b,b,1,Positive,1,Yahudu,1
1639,mušallim-bel / Išum-mardu',Babylonian,b,b,1,Positive,1,Murašȗ,1
1640,mušezib / Nabu-bulliṭsu,Babylonian,b,b,1,Positive,1,Murašȗ,1
1641,mušezib-bel / Addu-rammu,Babylonian,b,n,1,Positive,1,Murašȗ,1
1642,Mušēzib-Bēl / Aššur-tarībi (or Ištar-taribi),Babylonian,b,b,1,Positive,1,Murašȗ,1
1643,mušezib-bel / bel-eršu,Babylonian,b,b,1,Positive,1,Murašȗ,1
1644,mušezib-bel / eriba,Babylonian,b,b,1,Positive,1,Murašȗ,1
1645,Mušēzib-Bēl / Nabû-idrī,Babylonian,b,n,1,Positive,1,Yahudu,1
1646,Mušēzib-Bēl / Rīmūt,Babylonian,b,b,1,Positive,1,Yahudu,1
1647,mušezib-bel / xxx,Babylonian,b,x,1,Positive,1,Murašȗ,1
1648,Mušēzib-Nabû / Sîn-ēṭir,Babylonian,b,b,1,Positive,1,Yahudu,1
1649,Mušēzib-Nabû / Ṭābia,Babylonian,b,x,1,Positive,1,Yahudu,1
1650,mutirri-gimilli / bel-uballiṭ,Babylonian,b,b,1,Positive,1,Murašȗ,1
1651,mutirri-gimilli / erib-Marduk,Babylonian,b,b,1,Positive,1,Murašȗ,1
1652,mutirri-gimilli / Marduk-abu-uṣur,Babylonian,b,b,1,Positive,1,Murašȗ,1
1653,na'id-Ninurta / arad-Ninurta,Babylonian,b,b,5,Positive,1,Murašȗ,<6
1654,Nabû-aḫ-ittannu / Nanâ-iddin,Babylonian,b,b,1,Positive,1,Murašȗ,1
1655,Nabû-aḫḫē-bulliṭ / Nabû-bēlšunu//Ṣilli-uṣur,Babylonian,b,b,1,Positive,1,Yahudu,1
1656,Nabû-balāssu-iqbi / Bīt-il-šar-uṣur,Babylonian,b,n,1,Positive,1,Yahudu,1
1657,Nabu-balaṭsu / šuma,Babylonian,b,b,1,Positive,1,Murašȗ,1
1658,Nabû-bullissu / Bēl-ittannu,Babylonian,b,b,1,Positive,1,Murašȗ,1
1659,Nabû-bullissu / Itti-šarri-balāṭu,Babylonian,b,b,1,Positive,1,Yahudu,1
1660,Nabû-bullissu / Libluṭ //Egibi,Babylonian,b,b,1,Positive,1,Yahudu,1
1661,Nabu-bulliṭ / balaṭu,Babylonian,b,b,1,Positive,1,Murašȗ,1
1662,Nabû-ēṭir / Erībâ,Babylonian,b,b,1,Positive,1,Yahudu,1
1663,Nabû-ēṭir / Niqūdu,Babylonian,b,b,3,Positive,1,Yahudu,<6
1664,Nabû-ēṭir / Zērūtu,Babylonian,b,b,1,Positive,1,Yahudu,1
1665,Nabu-gabbi-ili / aḫu-iddin,Babylonian,b,x,1,Positive,1,Murašȗ,1
1666,Nabu-giria / ḫappassu',Babylonian,b,n,1,Positive,1,Murašȗ,1
1667,Nabû-iddin / Mušēzib-Nabû,Babylonian,b,b,1,Positive,1,Yahudu,1
1668,Nabu-inakari / apla,Babylonian,b,b,1,Positive,1,Murašȗ,1
1669,Nabû-irāšu / Nabû-zēr-līšir,Babylonian,b,b,1,Positive,1,Yahudu,1
1670,Nabû-ittannu / Aḫūšunu,Babylonian,b,b,1,Positive,1,Yahudu,1
1671,Nabu-ittannu / bibanu,Babylonian,b,x,1,Positive,1,Murašȗ,1
1672,Nabu-ittannu / Ea-iddin,Babylonian,b,b,1,Positive,1,Murašȗ,1
1673,Nabû-ittannu / Šumâ,Babylonian,b,b,1,Positive,1,Yahudu,1
1674,Nabû-kāṣir / Zababa-pirºu-uṣur//Rab-banî,Babylonian,b,b,1,Positive,1,Yahudu,1
1675,Nabu-mitu-uballiṭ / mukin-aplu,Babylonian,b,x,1,Positive,1,Murašȗ,1
1676,Nabû-mukīn-apli / Kalbâ//Šum-libši,Babylonian,b,x,1,Positive,1,Yahudu,1
1677,Nabû-mušētiq-uddê / Bēl-uballiṭ,Babylonian,b,b,1,Positive,1,Yahudu,1
1678,Nabu-na / šuzubu,Babylonian,b,b,1,Positive,1,Murašȗ,1
1679,Nabu-nadin / bel-ibukaš,Babylonian,b,b,1,Positive,1,Murašȗ,1
1680,Nabu-nadin-aḫu / uballiṭsu-Nabu,Babylonian,b,b,1,Positive,1,Murašȗ,1
1681,Nabu-nadin-mari / iqiš-ša,Babylonian,b,b,1,Positive,1,Murašȗ,1
1682,Nabû-naºid / Nabû-zēr-iqīša,Babylonian,b,b,1,Positive,1,Yahudu,1
1683,Nabû-nāṣir / Marduk-šum-iddin,Babylonian,b,b,1,Positive,1,Yahudu,1
1684,Nabû-šar-uṣur / Rīmūt,Babylonian,b,b,1,Positive,1,Yahudu,1
1685,Nabû-silim / Bēl-nāṣir,Babylonian,b,b,1,Positive,1,Yahudu,1
1686,Nabu-šimannu / nidntu,Babylonian,b,b,1,Positive,1,Murašȗ,1
1687,Nabu-šu / kiribti,Babylonian,b,b,2,Positive,1,Murašȗ,<6
1688,Nabû-šum-iddin / Iqīšâ,Babylonian,b,b,1,Positive,1,Yahudu,1
1689,Nabû-uballiṭ / Bēl-aḫ-ušabši//Irºanni,Babylonian,b,b,2,Positive,1,Yahudu,<6
1690,Nabû-uballiṭ / Dādia,Babylonian,b,x,1,Positive,1,Yahudu,1
1691,Nabû-uballiṭ / Nabû-ušēzib,Babylonian,b,b,1,Positive,1,Yahudu,1
1692,Nabu-ušezib / Enlil-šumu-iddin,Babylonian,b,b,1,Positive,1,Murašȗ,1
1693,Nabû-ušēzib / Mannu-kī-Iššar,Babylonian,b,b,1,Positive,1,Yahudu,1
1694,Nabu-ušezib / Šamaš-iddin,Babylonian,b,b,1,Positive,1,Murašȗ,1
1695,Nabû-uṣur / Dalā-Yāma,Babylonian,b,n,1,Positive,1,Yahudu,1
1696,Nabû-zāqip / Nabû-dalā,Babylonian,b,n,1,Positive,1,Yahudu,1
1697,Nabû-zēr-ibni / Il-gabrī,Babylonian,b,n,2,Positive,1,Yahudu,<6
1698,Nabû-zēr-iddin / Rīmūt-il,Babylonian,b,b,1,Positive,1,Yahudu,1
1699,Nabû-zēr-ukīn / Ḫinâ,Babylonian,b,n,1,Positive,1,Yahudu,1
1700,nadin / Enlil-iqiš-ša,Babylonian,b,b,1,Positive,1,Murašȗ,1
1701,nadin / eriba,Babylonian,b,b,1,Positive,1,Murašȗ,1
1702,nadin / Ninurta-iddin,Babylonian,b,b,1,Positive,1,Murašȗ,1
1703,nadin / xx,Babylonian,b,x,1,Positive,1,Murašȗ,1
1704,Nanâ-ēreš / Nabû-ēṭir,Babylonian,b,b,1,Positive,1,Yahudu,1
1705,Napsannu / Nabû-erība,Babylonian,b,b,1,Positive,1,Yahudu,1
1706,Nergal-eṭir / aqaru-Nergal,Babylonian,b,b,1,Positive,1,Murašȗ,1
1707,Nergal-iddin / Nabû-ittannu,Babylonian,b,b,1,Positive,1,Yahudu,1
1708,Nergal-iddin / Rīmūt,Babylonian,b,b,1,Positive,1,Yahudu,1
1709,Nergal-iddin / Umarribiš,Babylonian,b,n,1,Positive,1,Yahudu,1
1710,Nergal-ina-tēšê-ēṭir / Zērūtu,Babylonian,b,b,1,Positive,1,Yahudu,1
1711,Nergal-naṣir / Ninurta-aḫu-iddin,Babylonian,b,b,1,Positive,1,Murašȗ,1
1712,Nergal-šumu-iddin / arad-Enlil,Babylonian,b,b,1,Positive,1,Murašȗ,1
1713,Nergal-ušallim / Bēl-iddin,Babylonian,b,b,1,Positive,1,Yahudu,1
1714,Nergal-ušēzib / Bēl-zēr-ibni//Agru,Babylonian,b,b,1,Positive,1,Yahudu,1
1715,nidinta / amurru-šum-iškun,Babylonian,b,b,1,Positive,1,Murašȗ,1
1716,Nidinti-Bēl / Aḫ…,Babylonian,b,x,1,Positive,1,Yahudu,1
1717,Nidinti-Bēl / Aplâ //Kidinûa,Babylonian,b,b,1,Positive,1,Yahudu,1
1718,Nidinti-Bēl / Zabdia,Babylonian,b,n,1,Positive,1,Yahudu,1
1719,Nidintu / Balāṭu,Babylonian,b,b,1,Positive,1,Yahudu,1
1720,nidintu / dadia,Babylonian,b,x,1,Positive,1,Murašȗ,1
1721,Nidintu / Nanâ-iddin,Babylonian,b,b,1,Positive,1,Murašȗ,1
1722,nidintu-bel / abdia,Babylonian,b,n,1,Positive,1,Murašȗ,1
1723,nidintu-bel / bel-bulliṭsu,Babylonian,b,b,1,Positive,1,Murašȗ,1
1724,nidintu-bel / bel-ittannu,Babylonian,b,b,1,Positive,1,Murašȗ,1
1725,Nidintu-Bēl / Bēl-uballiṭ,Babylonian,b,b,1,Positive,1,Murašȗ,1
1726,nidintu-bel / xxx,Babylonian,b,x,1,Positive,1,Murašȗ,1
1727,nidintu-Enlil / baga'ina',Babylonian,b,n,1,Positive,1,Murašȗ,1
1728,nidintu-Enlil / Ninurta-uballiṭ,Babylonian,b,b,1,Positive,1,Murašȗ,1
1729,nidintu-Enlil / šullum,Babylonian,b,b,1,Positive,1,Murašȗ,1
1730,nidintu-Šamaš / karduku,Babylonian,b,x,1,Positive,1,Murašȗ,1
1731,nidintuanum / šula,Babylonian,b,b,2,Positive,1,Murašȗ,<6
1732,nidintuanum / xxx,Babylonian,b,x,1,Positive,1,Murašȗ,1
1733,niḫistu / Mar-Biti-iddin,Babylonian,b,b,2,Positive,1,Murašȗ,<6
1734,Ninurta-abu-uṣur / Enlil-iqiš-balāṭu,Babylonian,b,b,1,Positive,1,Murašȗ,1
1735,Ninurta-abu-uṣur / Enlil-ittannu,Babylonian,b,b,1,Positive,1,Murašȗ,1
1736,Ninurta-abu-uṣur / Ninurta-iddin,Babylonian,b,b,2,Positive,1,Murašȗ,<6
1737,Ninurta-aḫ-iddin / Tattannu,Babylonian,b,b,1,Positive,1,Yahudu,1
1738,Ninurta-aḫu-ibašši / iqiš-ša,Babylonian,b,b,1,Positive,1,Murašȗ,1
1739,Ninurta-aḫu-iddin / aqaru-a,Babylonian,b,b,1,Positive,1,Murašȗ,1
1740,Ninurta-aḫu-iddin / Enlil-kešir,Babylonian,b,b,1,Positive,1,Murašȗ,1
1741,Ninurta-aḫu-iddin / iddin-Enlil,Babylonian,b,b,1,Positive,1,Murašȗ,1
1742,Ninurta-aḫu-iddin / iddina,Babylonian,b,b,1,Positive,1,Murašȗ,1
1743,Ninurta-aḫu-iddin / kaṣir,Babylonian,b,b,1,Positive,1,Murašȗ,1
1744,Ninurta-aḫu-iddin / xxx,Babylonian,b,x,1,Positive,1,Murašȗ,1
